ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,DOB,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,Credit Status
5023616,Male,Yes,Yes,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,22-02-1948,1,0,0,0,Drivers,2,Good credit
5028468,Female,Yes,Yes,2,135000,Working,Secondary / secondary special,Married,House / apartment,18-12-1933,1,0,0,1,Drivers,4,Good credit
5113374,Female,No,Yes,1,180000,Pensioner,Higher education,Married,House / apartment,17-12-1951,1,0,1,0,Unknown,3,Good credit
5125775,Female,No,Yes,0,112500,Working,Secondary / secondary special,Married,House / apartment,15-12-1963,1,0,0,0,Unknown,2,Good credit
5051156,Male,No,No,1,247500,Working,Higher education,Single / not married,House / apartment,28-10-1937,1,0,0,0,Laborers,2,Good credit
5143046,Male,Yes,No,2,360000,Working,Secondary / secondary special,Married,House / apartment,20-11-1943,1,1,0,0,Drivers,4,Good credit
5114060,Male,Yes,No,1,193500,Working,Higher education,Married,House / apartment,03-02-1949,1,1,1,0,Unknown,3,Good credit
5113171,Female,Yes,Yes,1,67500,Working,Secondary / secondary special,Married,House / apartment,11-05-1931,1,0,1,1,Cooking staff,3,Good credit
5078805,Female,No,Yes,0,306000,Working,Secondary / secondary special,Married,House / apartment,26-10-1951,1,0,0,0,High skill tech staff,2,Good credit
5088205,Female,No,Yes,0,153000,Pensioner,Secondary / secondary special,Separated,House / apartment,16-08-1959,1,0,1,0,Unknown,1,Good credit
5112975,Female,No,No,3,171000,Working,Secondary / secondary special,Married,House / apartment,26-06-1937,1,1,1,0,High skill tech staff,5,Good credit
5022789,Female,No,No,0,112500,Working,Secondary / secondary special,Separated,House / apartment,11-11-1933,1,0,0,0,Core staff,1,Good credit
5028302,Male,Yes,Yes,0,360000,Commercial associate,Incomplete higher,Married,House / apartment,20-04-1954,1,0,0,0,Managers,2,Good credit
5146558,Male,No,Yes,2,157500,Working,Secondary / secondary special,Married,House / apartment,24-02-1941,1,0,0,0,Laborers,4,Good credit
5029400,Female,No,No,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,11-05-1952,1,0,0,0,Unknown,2,Good credit
5009207,Female,No,No,0,292500,State servant,Secondary / secondary special,Married,House / apartment,13-05-1957,1,1,1,0,Accountants,2,Good credit
5022449,Female,No,No,0,315000,Working,Secondary / secondary special,Separated,House / apartment,07-02-1948,1,0,0,1,Core staff,1,Good credit
5044818,Female,No,Yes,0,135000,Working,Higher education,Single / not married,House / apartment,29-11-1924,1,0,0,0,Managers,1,Good credit
5089070,Male,No,No,3,180000,Working,Secondary / secondary special,Married,House / apartment,29-12-1938,1,0,0,0,Laborers,5,Good credit
5041367,Female,No,No,0,180000,State servant,Incomplete higher,Married,House / apartment,28-03-1928,1,0,0,0,Core staff,2,Good credit
5050485,Female,No,No,0,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,11-03-1951,1,0,0,0,Laborers,2,Good credit
5062296,Female,No,Yes,0,135000,Pensioner,Incomplete higher,Separated,House / apartment,26-10-1955,1,0,0,0,Unknown,1,Good credit
5090039,Male,No,No,1,225000,Working,Higher education,Married,House / apartment,20-08-1937,1,0,0,0,Core staff,3,Good credit
5069296,Female,No,Yes,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,18-06-1957,1,0,0,0,Unknown,2,Good credit
5058271,Female,No,Yes,0,135000,Working,Secondary / secondary special,Married,House / apartment,05-09-1953,1,0,0,0,Low-skill Laborers,2,Good credit
5047929,Male,Yes,No,0,292500,Working,Secondary / secondary special,Single / not married,House / apartment,29-04-1938,1,0,1,0,Drivers,1,Good credit
5054228,Female,No,No,2,180000,Working,Secondary / secondary special,Married,House / apartment,11-07-1931,1,1,0,0,Managers,4,Good credit
5023527,Female,No,Yes,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,05-01-1956,1,0,0,0,High skill tech staff,2,Good credit
5088433,Female,No,Yes,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,03-11-1948,1,0,0,0,Core staff,1,Good credit
5009567,Male,Yes,No,0,180000,Working,Secondary / secondary special,Married,House / apartment,26-06-1941,1,1,1,0,Laborers,2,Good credit
5148915,Male,Yes,No,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,26-01-1940,1,0,0,0,Unknown,4,Good credit
5053646,Male,No,No,0,360000,Commercial associate,Higher education,Married,House / apartment,22-09-1955,1,0,1,0,Managers,2,Good credit
5035546,Female,No,Yes,0,126000,Pensioner,Secondary / secondary special,Widow,House / apartment,07-10-1966,1,0,0,0,Unknown,1,Good credit
5118472,Male,No,No,0,180000,Working,Secondary / secondary special,Married,House / apartment,26-04-1927,1,0,1,0,Drivers,2,Good credit
5111178,Female,No,Yes,2,54000,Working,Higher education,Married,House / apartment,06-11-1930,1,1,0,0,Cleaning staff,4,Good credit
5065808,Female,No,No,1,76500,Working,Higher education,Married,House / apartment,28-07-1943,1,1,1,0,Sales staff,3,Good credit
5091771,Male,No,Yes,0,247500,Working,Secondary / secondary special,Married,House / apartment,14-10-1947,1,0,0,0,Laborers,2,Good credit
5010010,Female,No,Yes,1,112500,State servant,Incomplete higher,Civil marriage,House / apartment,29-11-1929,1,0,1,0,Secretaries,3,Good credit
5148573,Female,No,Yes,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,28-01-1957,1,0,0,0,Unknown,2,Good credit
5096729,Male,Yes,No,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,13-11-1929,1,1,0,0,Laborers,2,Good credit
5092021,Female,No,Yes,0,135000,Working,Secondary / secondary special,Married,House / apartment,02-03-1936,1,1,1,0,Core staff,2,Good credit
5046083,Female,Yes,Yes,0,99000,Working,Secondary / secondary special,Married,House / apartment,29-07-1957,1,0,0,0,Unknown,2,Good credit
5096085,Female,No,No,0,67500,Working,Secondary / secondary special,Married,Municipal apartment,24-09-1949,1,0,0,0,Cooking staff,2,Good credit
5092147,Male,Yes,Yes,0,166500,Working,Secondary / secondary special,Single / not married,House / apartment,07-06-1928,1,1,0,0,Unknown,1,Good credit
5142953,Male,No,No,1,202500,Working,Secondary / secondary special,Separated,House / apartment,26-08-1922,1,1,1,0,Laborers,2,Good credit
5061135,Female,No,Yes,2,58500,Working,Higher education,Married,House / apartment,14-12-1938,1,0,0,0,Core staff,4,Good credit
5010172,Female,No,Yes,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,25-04-1958,1,0,0,0,Laborers,2,Good credit
5068523,Female,No,Yes,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,02-11-1933,1,0,0,1,Laborers,1,Good credit
5087756,Female,No,No,0,180000,Working,Secondary / secondary special,Married,House / apartment,31-10-1941,1,0,0,0,Sales staff,2,Good credit
5132845,Female,No,Yes,0,112500,State servant,Secondary / secondary special,Married,House / apartment,22-11-1947,1,0,0,1,Medicine staff,2,Good credit
5116046,Female,Yes,Yes,0,144000,Working,Secondary / secondary special,Married,House / apartment,01-11-1936,1,0,0,0,Core staff,2,Good credit
5091983,Male,No,Yes,0,112500,Commercial associate,Higher education,Married,House / apartment,20-02-1959,1,1,0,1,Managers,2,Good credit
5062106,Male,Yes,Yes,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,15-01-1952,1,0,0,0,Managers,2,Good credit
5052806,Female,No,Yes,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,04-08-1952,1,0,1,0,Unknown,1,Good credit
5095952,Female,No,No,2,193500,Working,Higher education,Married,With parents,04-02-1941,1,1,1,0,Unknown,4,Good credit
5022458,Male,Yes,Yes,1,144000,Working,Secondary / secondary special,Married,House / apartment,22-10-1923,1,0,0,1,Drivers,3,Good credit
5149647,Female,No,Yes,0,292500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,22-10-1961,1,0,0,0,Unknown,1,Good credit
5114438,Female,No,Yes,1,157500,Working,Secondary / secondary special,Married,House / apartment,05-04-1947,1,1,1,0,Sales staff,3,Good credit
5112737,Male,Yes,Yes,0,315000,Working,Higher education,Married,House / apartment,13-03-1950,1,0,0,0,Drivers,2,Good credit
5024038,Female,No,No,0,135000,Working,Secondary / secondary special,Married,House / apartment,28-04-1942,1,0,0,0,Sales staff,2,Good credit
5139846,Male,Yes,Yes,0,202500,Commercial associate,Secondary / secondary special,Married,Rented apartment,11-09-1928,1,0,0,0,Unknown,2,Good credit
5140019,Female,Yes,Yes,1,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25-01-1931,1,0,0,0,Private service staff,2,Good credit
5104868,Female,No,Yes,0,112500,Working,Higher education,Married,House / apartment,01-03-1933,1,0,0,0,Accountants,2,Good credit
5062525,Female,No,Yes,1,112500,Working,Higher education,Married,House / apartment,21-05-1937,1,0,1,0,Sales staff,3,Good credit
5118118,Male,No,No,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,23-01-1937,1,1,1,0,Drivers,3,Good credit
5044669,Female,No,Yes,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,27-12-1942,1,0,0,0,Unknown,2,Good credit
5054384,Male,Yes,No,0,292500,Commercial associate,Higher education,Single / not married,House / apartment,19-06-1938,1,1,1,0,Laborers,1,Good credit
5085768,Male,Yes,Yes,1,405000,State servant,Higher education,Married,House / apartment,28-07-1931,1,0,0,0,Managers,3,Good credit
5097105,Female,No,Yes,0,193500,Working,Secondary / secondary special,Married,House / apartment,25-07-1957,1,0,1,0,Unknown,2,Good credit
5023706,Female,No,Yes,0,180000,Working,Secondary / secondary special,Married,House / apartment,19-07-1948,1,0,1,0,Laborers,2,Good credit
5046183,Female,No,Yes,2,115200,Commercial associate,Secondary / secondary special,Married,House / apartment,22-09-1940,1,0,0,0,Laborers,4,Good credit
5142930,Female,Yes,No,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,06-06-1958,1,0,0,0,Unknown,2,Good credit
5145920,Male,Yes,Yes,1,180000,Commercial associate,Higher education,Married,House / apartment,04-06-1941,1,0,0,1,Unknown,3,Good credit
5069028,Female,No,Yes,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,17-06-1945,1,0,0,1,Sales staff,2,Good credit
5010498,Male,Yes,Yes,1,202500,Working,Secondary / secondary special,Married,House / apartment,22-12-1927,1,1,0,0,Unknown,3,Good credit
5091564,Female,Yes,Yes,1,135000,Working,Secondary / secondary special,Married,House / apartment,20-11-1940,1,0,1,0,Sales staff,3,Good credit
5149887,Female,No,Yes,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,23-08-1943,1,0,0,0,Managers,2,Good credit
5052952,Female,No,Yes,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,21-08-1966,1,0,1,0,Unknown,1,Good credit
5116801,Male,No,Yes,1,225000,Working,Secondary / secondary special,Married,House / apartment,02-08-1944,1,0,0,0,Drivers,3,Good credit
5089556,Female,Yes,No,0,166500,Working,Incomplete higher,Single / not married,House / apartment,24-03-1931,1,1,0,0,Managers,1,Good credit
5091639,Male,Yes,Yes,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,14-07-1949,1,0,0,0,Unknown,1,Good credit
5116817,Male,No,Yes,0,85500,State servant,Secondary / secondary special,Separated,Co-op apartment,15-04-1945,1,1,1,0,Core staff,1,Good credit
5036936,Female,No,Yes,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,22-03-1961,1,0,0,0,Unknown,1,Good credit
5022930,Female,No,Yes,0,270000,Working,Higher education,Married,House / apartment,22-01-1925,1,0,0,1,Laborers,2,Good credit
5148732,Female,No,Yes,1,157500,Working,Secondary / secondary special,Separated,Municipal apartment,24-07-1936,1,0,0,0,Sales staff,2,Good credit
5023877,Female,No,Yes,0,360000,Pensioner,Higher education,Married,House / apartment,05-12-1962,1,0,1,0,Unknown,2,Good credit
5061139,Female,Yes,Yes,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,26-09-1958,1,0,0,0,Unknown,2,Good credit
5010435,Female,No,Yes,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,29-11-1958,1,0,0,0,Unknown,2,Good credit
5090310,Male,Yes,Yes,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,18-04-1967,1,0,0,0,Unknown,2,Good credit
5026539,Female,No,Yes,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,13-05-1943,1,0,1,0,High skill tech staff,1,Good credit
5048478,Male,Yes,No,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,24-02-1925,1,0,0,0,Core staff,1,Good credit
5052762,Male,Yes,Yes,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,09-02-1932,1,0,0,1,Unknown,1,Good credit
5067767,Female,No,Yes,0,202500,State servant,Secondary / secondary special,Single / not married,House / apartment,26-11-1963,1,0,0,0,Medicine staff,1,Good credit
5056179,Female,No,Yes,0,202500,Commercial associate,Higher education,Married,House / apartment,15-06-1926,1,0,0,0,Unknown,2,Good credit
5045537,Male,Yes,No,2,225000,State servant,Higher education,Married,With parents,10-12-1929,1,0,0,0,High skill tech staff,4,Good credit
5053980,Female,Yes,No,0,108000,Working,Secondary / secondary special,Married,With parents,14-07-1933,1,1,0,0,Unknown,2,Good credit
5092349,Female,No,Yes,0,225000,Working,Secondary / secondary special,Widow,House / apartment,15-09-1952,1,0,0,0,Sales staff,1,Good credit
5090383,Female,Yes,Yes,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,21-03-1942,1,0,1,0,Laborers,2,Good credit
5088687,Male,No,Yes,1,135000,Working,Secondary / secondary special,Married,House / apartment,01-04-1951,1,1,1,0,Laborers,3,Good credit
5105466,Female,No,Yes,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,11-09-1957,1,0,0,0,Unknown,2,Good credit
5089117,Female,Yes,No,0,90000,Working,Higher education,Single / not married,House / apartment,20-09-1943,1,1,1,0,Core staff,1,Good credit
5117497,Male,No,Yes,0,90000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,22-01-1945,1,1,0,0,Low-skill Laborers,2,Good credit
5112599,Female,No,Yes,0,103500,Working,Secondary / secondary special,Married,House / apartment,04-07-1961,1,1,1,0,Managers,2,Good credit
5126121,Female,Yes,No,0,72000,Working,Secondary / secondary special,Married,House / apartment,28-07-1941,1,1,1,0,Medicine staff,2,Good credit
5125710,Female,Yes,Yes,0,135000,Working,Lower secondary,Married,House / apartment,07-12-1944,1,0,1,0,High skill tech staff,2,Good credit
5148972,Male,Yes,Yes,0,495000,Working,Secondary / secondary special,Single / not married,Rented apartment,23-04-1939,1,0,0,0,Cooking staff,1,Good credit
5117233,Male,No,Yes,0,135000,Working,Secondary / secondary special,Married,House / apartment,07-11-1937,1,0,0,0,Laborers,2,Good credit
5142733,Male,No,No,1,360000,Working,Higher education,Married,House / apartment,03-06-1930,1,1,1,0,Managers,3,Good credit
5089736,Female,Yes,No,0,135000,Working,Secondary / secondary special,Married,House / apartment,17-01-1952,1,1,1,0,Cleaning staff,2,Good credit
5021214,Male,Yes,Yes,1,225000,State servant,Higher education,Married,House / apartment,10-12-1934,1,0,1,0,Core staff,3,Good credit
5044809,Female,No,Yes,0,135000,Working,Higher education,Single / not married,House / apartment,29-11-1924,1,0,0,0,Managers,1,Good credit
5037088,Female,No,Yes,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,01-11-1958,1,0,0,0,Unknown,2,Good credit
5068712,Female,Yes,Yes,0,90000,Working,Secondary / secondary special,Married,House / apartment,29-11-1936,1,0,0,0,Laborers,2,Good credit
5142153,Male,Yes,Yes,0,450000,Working,Secondary / secondary special,Single / not married,House / apartment,11-09-1943,1,0,0,0,High skill tech staff,1,Good credit
5146045,Female,No,Yes,0,360000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,10-11-1950,1,0,0,0,Accountants,1,Good credit
5142529,Male,No,Yes,0,225000,State servant,Higher education,Married,House / apartment,27-08-1924,1,0,0,0,Unknown,2,Good credit
5091630,Female,No,Yes,0,202500,Working,Secondary / secondary special,Married,House / apartment,13-03-1953,1,0,0,0,High skill tech staff,2,Good credit
5023089,Female,No,No,0,202500,Working,Secondary / secondary special,Separated,House / apartment,07-03-1946,1,0,0,0,Laborers,1,Good credit
5142698,Female,Yes,No,0,95850,Commercial associate,Secondary / secondary special,Married,House / apartment,30-10-1951,1,1,0,0,Laborers,2,Good credit
5105550,Female,No,Yes,0,112500,Working,Higher education,Married,With parents,27-06-1925,1,0,0,0,Core staff,2,Good credit
5149799,Female,No,Yes,0,126000,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,09-07-1928,1,1,1,0,Laborers,2,Good credit
5036219,Female,No,Yes,0,99000,Working,Secondary / secondary special,Married,House / apartment,06-09-1942,1,0,0,0,Sales staff,2,Good credit
5061246,Female,No,Yes,0,112500,Working,Incomplete higher,Civil marriage,House / apartment,18-06-1925,1,0,0,0,Unknown,2,Good credit
5135851,Female,No,Yes,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,11-06-1944,1,0,1,0,Laborers,3,Good credit
5009663,Male,No,No,0,225000,Working,Higher education,Single / not married,House / apartment,31-10-1927,1,1,0,0,Unknown,1,Good credit
5146002,Male,Yes,Yes,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,11-11-1927,1,0,0,1,Managers,1,Good credit
5125203,Female,No,Yes,0,202500,Working,Incomplete higher,Single / not married,House / apartment,29-11-1950,1,0,0,0,Core staff,1,Good credit
5148525,Female,No,Yes,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,20-12-1963,1,0,0,0,Unknown,2,Good credit
5148748,Female,Yes,Yes,1,135000,Commercial associate,Incomplete higher,Civil marriage,House / apartment,26-05-1931,1,0,1,0,Unknown,3,Good credit
5024582,Female,Yes,Yes,2,315000,State servant,Secondary / secondary special,Married,House / apartment,21-10-1933,1,0,0,0,Managers,4,Good credit
5105878,Female,No,No,1,387000,Commercial associate,Higher education,Married,House / apartment,01-09-1941,1,0,0,0,Unknown,3,Good credit
5010874,Female,No,Yes,0,45000,Pensioner,Secondary / secondary special,Married,House / apartment,21-08-1956,1,0,1,0,Unknown,2,Good credit
5099948,Female,Yes,No,0,185400,Commercial associate,Secondary / secondary special,Married,House / apartment,16-05-1940,1,0,0,0,Laborers,2,Good credit
5096415,Female,No,No,0,76500,Working,Secondary / secondary special,Married,House / apartment,15-03-1946,1,1,0,0,Unknown,2,Good credit
5096609,Female,Yes,No,1,225000,Working,Higher education,Civil marriage,House / apartment,13-01-1937,1,1,1,0,Core staff,3,Good credit
5148669,Male,Yes,Yes,1,810000,Commercial associate,Incomplete higher,Civil marriage,Office apartment,24-01-1949,1,0,0,0,Security staff,3,Good credit
5090027,Female,No,Yes,0,126000,Working,Higher education,Married,House / apartment,01-08-1927,1,0,1,1,Core staff,2,Good credit
5132329,Female,No,No,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,16-04-1962,1,0,0,0,Unknown,2,Good credit
5125277,Female,No,Yes,1,90000,Working,Secondary / secondary special,Married,House / apartment,27-07-1944,1,0,0,1,Sales staff,3,Good credit
5067006,Male,No,Yes,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,14-08-1955,1,0,0,0,Laborers,3,Good credit
5022063,Female,No,Yes,0,180000,Pensioner,Higher education,Married,House / apartment,15-02-1955,1,0,1,0,Unknown,2,Good credit
5126108,Female,No,Yes,0,112500,State servant,Secondary / secondary special,Single / not married,House / apartment,02-05-1956,1,1,0,0,Core staff,1,Good credit
5038723,Male,Yes,Yes,1,270000,Pensioner,Secondary / secondary special,Married,House / apartment,01-06-1942,1,0,0,0,Unknown,3,Good credit
5054079,Female,No,No,0,135000,Working,Secondary / secondary special,Married,House / apartment,07-12-1946,1,0,1,0,Unknown,2,Good credit
5096483,Female,No,No,0,103500,Working,Higher education,Married,House / apartment,10-10-1943,1,1,1,0,Unknown,2,Good credit
5025951,Female,No,Yes,0,130500,Working,Secondary / secondary special,Married,House / apartment,05-01-1937,1,0,0,0,Core staff,2,Good credit
5010995,Female,No,Yes,0,90000,Working,Secondary / secondary special,Married,House / apartment,16-12-1954,1,0,0,0,Medicine staff,2,Good credit
5117622,Male,Yes,No,2,112500,Working,Higher education,Married,House / apartment,18-02-1940,1,0,0,0,Drivers,4,Good credit
5091826,Female,No,Yes,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,07-09-1964,1,0,0,0,Unknown,2,Good credit
5065723,Female,No,Yes,1,202500,State servant,Secondary / secondary special,Civil marriage,House / apartment,26-09-1943,1,0,0,0,Private service staff,3,Good credit
5044594,Male,No,Yes,0,67500,Pensioner,Secondary / secondary special,Separated,House / apartment,11-03-1961,1,0,1,0,Unknown,1,Good credit
5125425,Female,Yes,Yes,1,189000,Working,Lower secondary,Married,House / apartment,29-09-1944,1,0,0,1,Core staff,3,Good credit
5135474,Female,No,Yes,0,180000,Working,Secondary / secondary special,Married,House / apartment,06-06-1954,1,0,0,0,Secretaries,2,Good credit
5085865,Female,No,Yes,0,135000,Working,Secondary / secondary special,Married,House / apartment,28-10-1949,1,0,0,0,Cleaning staff,2,Good credit
5113180,Male,Yes,Yes,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,06-01-1948,1,0,0,0,Core staff,2,Good credit
5069466,Female,Yes,Yes,0,166500,Working,Secondary / secondary special,Married,House / apartment,18-05-1933,1,0,0,0,Laborers,2,Good credit
5025089,Female,No,Yes,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,28-04-1960,1,0,0,0,Unknown,2,Good credit
5009269,Male,Yes,No,0,337500,State servant,Higher education,Married,With parents,08-02-1928,1,1,1,0,Managers,2,Good credit
5010226,Female,Yes,Yes,1,90000,State servant,Secondary / secondary special,Married,House / apartment,31-12-1947,1,0,0,0,Medicine staff,3,Good credit
5021790,Female,Yes,Yes,2,157500,Working,Secondary / secondary special,Married,House / apartment,14-02-1941,1,0,0,0,High skill tech staff,4,Good credit
5143374,Female,No,No,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,16-09-1965,1,0,0,0,Unknown,2,Good credit
5036474,Male,Yes,No,2,180000,Commercial associate,Higher education,Married,House / apartment,10-01-1943,1,0,0,0,Managers,4,Good credit
5037202,Female,Yes,Yes,1,112500,Working,Higher education,Married,House / apartment,22-09-1924,1,0,0,0,Managers,3,Good credit
5092020,Female,No,Yes,0,135000,Working,Secondary / secondary special,Married,House / apartment,02-03-1936,1,1,1,0,Core staff,2,Good credit
5142849,Female,No,No,0,135000,Working,Secondary / secondary special,Married,House / apartment,19-07-1938,1,0,1,0,Unknown,2,Good credit
5069141,Female,No,No,0,135000,Commercial associate,Higher education,Married,With parents,19-01-1942,1,0,0,1,Core staff,2,Good credit
5035431,Male,Yes,Yes,0,166500,Working,Secondary / secondary special,Single / not married,House / apartment,15-09-1938,1,0,0,0,Drivers,1,Good credit
5090464,Female,No,No,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,28-09-1945,1,1,0,0,Managers,2,Good credit
5149296,Female,Yes,Yes,0,247500,Commercial associate,Higher education,Married,House / apartment,05-08-1939,1,0,1,1,Unknown,2,Good credit
5023914,Female,No,Yes,2,184500,Working,Secondary / secondary special,Married,House / apartment,19-02-1927,1,1,1,0,Sales staff,4,Good credit
5079004,Female,No,Yes,0,165600,Pensioner,Secondary / secondary special,Widow,House / apartment,17-07-1958,1,0,1,0,Unknown,1,Good credit
5112736,Male,Yes,Yes,0,315000,Working,Higher education,Married,House / apartment,13-03-1950,1,0,0,0,Drivers,2,Good credit
5023147,Female,No,No,0,112500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,11-11-1957,1,0,0,0,Unknown,1,Good credit
5050619,Male,Yes,No,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,22-05-1927,1,0,1,0,Unknown,2,Good credit
5052606,Male,No,Yes,0,202500,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,06-06-1951,1,0,0,0,Unknown,1,Good credit
5036870,Female,No,Yes,0,72000,Pensioner,Secondary / secondary special,Married,House / apartment,28-09-1959,1,0,0,0,Unknown,2,Good credit
5021551,Female,No,Yes,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,19-02-1957,1,0,0,0,Medicine staff,2,Good credit
5067242,Female,Yes,Yes,0,391500,Working,Secondary / secondary special,Married,House / apartment,12-07-1946,1,0,0,0,Core staff,2,Good credit
5068807,Male,Yes,Yes,1,112500,Working,Higher education,Married,House / apartment,30-04-1932,1,0,0,1,Accountants,3,Good credit
5024666,Female,No,Yes,0,157500,Working,Secondary / secondary special,Married,House / apartment,29-06-1939,1,1,1,0,Laborers,2,Good credit
5089497,Female,No,No,1,112500,Working,Secondary / secondary special,Widow,House / apartment,26-07-1954,1,0,0,0,Unknown,2,Good credit
5045623,Female,No,Yes,1,270000,State servant,Secondary / secondary special,Married,House / apartment,04-06-1939,1,0,0,0,Medicine staff,3,Good credit
5091822,Male,No,Yes,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,28-01-1940,1,0,0,0,Laborers,1,Good credit
5114227,Male,Yes,No,2,247500,Working,Secondary / secondary special,Married,House / apartment,16-03-1950,1,1,0,0,Laborers,4,Good credit
5067259,Male,Yes,Yes,0,360000,Pensioner,Secondary / secondary special,Married,House / apartment,08-02-1957,1,0,0,1,Unknown,2,Good credit
5068320,Female,No,Yes,0,189000,Pensioner,Higher education,Separated,House / apartment,09-01-1962,1,0,0,0,Unknown,1,Good credit
5116621,Female,Yes,Yes,1,157500,State servant,Secondary / secondary special,Married,House / apartment,23-10-1937,1,0,0,0,Laborers,3,Good credit
5091925,Female,Yes,Yes,0,405000,Commercial associate,Incomplete higher,Married,House / apartment,11-09-1950,1,0,1,0,Unknown,2,Good credit
5041758,Female,No,Yes,0,157500,State servant,Higher education,Married,House / apartment,18-06-1941,1,0,1,0,Managers,2,Good credit
5025936,Female,No,Yes,0,130500,Working,Secondary / secondary special,Married,House / apartment,05-01-1937,1,0,0,0,Core staff,2,Good credit
5041540,Female,No,Yes,1,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,28-10-1952,1,0,0,0,Unknown,3,Good credit
5061145,Female,Yes,Yes,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,26-09-1958,1,0,0,0,Unknown,2,Good credit
5033608,Female,No,No,0,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,27-12-1951,1,0,0,0,Laborers,2,Good credit
5146456,Female,No,Yes,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,07-03-1942,1,0,0,0,Waiters/barmen staff,2,Good credit
5091369,Male,Yes,Yes,0,247500,Working,Secondary / secondary special,Married,House / apartment,25-01-1942,1,1,1,0,Drivers,2,Good credit
5142547,Female,Yes,Yes,0,157500,Commercial associate,Higher education,Single / not married,House / apartment,27-12-1942,1,0,0,0,Private service staff,1,Good credit
5091708,Female,Yes,Yes,0,135000,Working,Higher education,Married,House / apartment,08-08-1933,1,0,0,0,Managers,2,Good credit
5022136,Female,No,Yes,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,14-08-1956,1,0,0,0,Unknown,2,Good credit
5088181,Female,No,No,0,180000,Working,Incomplete higher,Widow,House / apartment,27-09-1953,1,1,1,0,Core staff,1,Good credit
5104981,Female,No,No,0,112500,Pensioner,Secondary / secondary special,Separated,Municipal apartment,20-03-1959,1,0,0,0,Unknown,1,Good credit
5093248,Female,No,Yes,0,247500,Commercial associate,Higher education,Married,House / apartment,13-08-1932,1,0,0,0,Sales staff,2,Good credit
5145970,Female,No,Yes,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,07-01-1963,1,0,0,0,Unknown,1,Good credit
